timeframe,total_spent [$],balance [$],balance SOL,current price,event type,percentage movement
2024-05-16 11:00:00,20.0,20.0,0.12212248885632289,163.77,buy,0.0
2024-05-16 12:00:00,40.0,39.74476399829028,0.24582362690679294,161.68,buy,-1.28
2024-05-16 13:00:00,40.0,40.06679294953818,0.060769031589005845,162.99,sell,0.81
2024-05-16 14:00:00,60.0,59.79576306865121,0.1869281181972188,158.53,buy,-2.74
2024-05-16 15:00:00,60.0,60.152795774407906,0.0,160.44,sell,1.2
2024-05-16 16:00:00,80.0,80.1527957744079,0.12647021626406982,158.14,buy,-1.43
2024-05-16 17:00:00,80.0,80.31973645987648,0.0,159.46,sell,0.83
2024-05-16 18:00:00,80.0,80.31973645987648,0.0,159.62,sell,0.1
2024-05-16 19:00:00,100.0,100.31973645987648,0.12571500408573763,159.09,buy,-0.33
2024-05-16 20:00:00,120.0,120.28453625873247,0.2516516579488445,158.81,buy,-0.18
2024-05-16 21:00:00,120.0,120.35248220637867,0.062853550728936,159.08,sell,0.17
2024-05-16 22:00:00,140.0,140.3392829607256,0.1887426424391393,158.87,buy,-0.13
2024-05-16 23:00:00,140.0,140.42799200267197,9.467034736199142e-05,159.34,sell,0.3
2024-05-17 00:00:00,140.0,140.42827696041752,0.0,162.35,sell,1.89
2024-05-17 01:00:00,160.0,160.42827696041752,0.12404639335111332,161.23,buy,-0.69
2024-05-17 02:00:00,180.0,180.3240779900026,0.2487424467210242,160.39,buy,-0.52
2024-05-17 03:00:00,180.0,180.78176409196928,0.062405513119343614,162.23,sell,1.15
2024-05-17 04:00:00,200.0,200.73308779173618,0.18628287453154554,161.45,buy,-0.48
2024-05-17 05:00:00,200.0,201.11496768452588,0.0012434336086402376,163.5,sell,1.27
2024-05-17 06:00:00,200.0,201.1190461467622,0.0,166.78,sell,2.01
2024-05-17 07:00:00,200.0,201.1190461467622,0.0,169.28,sell,1.5
2024-05-17 08:00:00,220.0,221.1190461467622,0.11881423394522662,168.33,buy,-0.56
2024-05-17 09:00:00,240.0,241.08340187657865,0.23784059828492787,168.03,buy,-0.18
2024-05-17 10:00:00,240.0,241.3283776928121,0.05966363652419268,169.06,sell,0.61
2024-05-17 11:00:00,260.0,261.2347057834691,0.17907375056085156,167.49,buy,-0.93
2024-05-17 12:00:00,260.0,261.3349870837832,0.00015753714900673677,168.05,sell,0.33
2024-05-17 13:00:00,280.0,281.33473817508775,0.12029930443440351,166.47,buy,-0.94
2024-05-17 14:00:00,280.0,281.56090086742444,0.0,168.35,sell,1.13
2024-05-17 15:00:00,280.0,281.56090086742444,0.0,169.72,sell,0.81
2024-05-17 16:00:00,300.0,301.56090086742444,0.1187648456057007,168.4,buy,-0.78
2024-05-17 17:00:00,320.0,321.44451131873086,0.23822488622211452,167.42,buy,-0.58
2024-05-17 18:00:00,320.0,321.62794448112186,0.05930827862787802,168.19,sell,0.46
2024-05-17 19:00:00,320.0,321.67301877287906,0.0,168.95,sell,0.45
2024-05-17 20:00:00,340.0,341.67301877287906,0.11856067342462505,168.69,buy,-0.15
2024-05-17 21:00:00,360.0,361.5603861331257,0.23779281841091335,167.74,buy,-0.56
2024-05-17 22:00:00,360.0,361.7767775978796,0.05926627674511126,168.65,sell,0.54
2024-05-17 23:00:00,360.0,361.8271539331129,0.0,169.5,sell,0.5
2024-05-18 00:00:00,360.0,361.8271539331129,0.0,170.37,sell,0.51
2024-05-18 01:00:00,360.0,361.8271539331129,0.0,171.96,sell,0.93
2024-05-18 02:00:00,360.0,361.8271539331129,0.0,172.89,sell,0.54
2024-05-18 03:00:00,360.0,361.8271539331129,0.0,173.3,sell,0.24
2024-05-18 04:00:00,380.0,381.8271539331129,0.11546010853250202,173.22,buy,-0.05
2024-05-18 05:00:00,400.0,401.78212449078524,0.23118075888255699,172.83,buy,-0.23
2024-05-18 06:00:00,400.0,401.80061895149584,0.05762655350387441,172.91,sell,0.05
2024-05-18 07:00:00,420.0,421.76661928492854,0.1736896918511353,172.32,buy,-0.34
2024-05-18 08:00:00,420.0,421.9524672552093,0.0,173.39,sell,0.62
2024-05-18 09:00:00,420.0,421.9524672552093,0.0,175.02,sell,0.94
2024-05-18 10:00:00,420.0,421.9524672552093,0.0,175.31,sell,0.17
2024-05-18 11:00:00,440.0,441.9524672552093,0.11463945890175398,174.46,buy,-0.48
2024-05-18 12:00:00,460.0,461.83324221795147,0.22996641081041502,173.42,buy,-0.6
2024-05-18 13:00:00,460.0,461.8493398667082,0.05699924909139026,173.49,sell,0.04
2024-05-18 14:00:00,480.0,481.7855007077258,0.17302872057714763,172.37,buy,-0.65
2024-05-18 15:00:00,480.0,481.80453386698935,0.0,172.48,sell,0.06
2024-05-18 16:00:00,500.0,501.80453386698935,0.11716461628588166,170.7,buy,-1.03
2024-05-18 17:00:00,500.0,501.8912356830409,0.0,171.44,sell,0.43
2024-05-18 18:00:00,500.0,501.8912356830409,0.0,171.73,sell,0.17
2024-05-18 19:00:00,500.0,501.8912356830409,0.0,172.29,sell,0.33
2024-05-18 20:00:00,500.0,501.8912356830409,0.0,173.17,sell,0.51
2024-05-18 21:00:00,520.0,521.8912356830409,0.1159218686605228,172.53,buy,-0.37
2024-05-18 22:00:00,540.0,541.8448669355768,0.23211311945933766,172.13,buy,-0.23
2024-05-18 23:00:00,540.0,541.9237853961929,0.05794077049852364,172.47,sell,0.2
2024-05-19 00:00:00,540.0,541.9660821586568,0.0,173.2,sell,0.42
2024-05-19 01:00:00,560.0,561.9660821586568,0.11548677676406051,173.18,buy,-0.01
2024-05-19 02:00:00,560.0,562.0861884064915,0.0,174.22,sell,0.6
2024-05-19 03:00:00,560.0,562.0861884064915,0.0,174.38,sell,0.09
2024-05-19 04:00:00,560.0,562.0861884064915,0.0,174.5,sell,0.07
2024-05-19 05:00:00,580.0,582.0861884064915,0.1149227144745159,174.03,buy,-0.27
2024-05-19 06:00:00,600.0,601.9953994620566,0.2303694935093808,173.24,buy,-0.45
2024-05-19 07:00:00,600.0,602.2119467859554,0.05751084169922596,174.18,sell,0.54
2024-05-19 08:00:00,620.0,622.1578865947582,0.17295762073409088,173.24,buy,-0.54
2024-05-19 09:00:00,640.0,642.1077288847453,0.28859797921920216,172.95,buy,-0.17
2024-05-19 10:00:00,660.0,662.012491551603,0.40445940894924504,172.62,buy,-0.19
2024-05-19 11:00:00,680.0,681.6889240244436,0.5208602935959683,171.82,buy,-0.46
2024-05-19 12:00:00,700.0,700.3607302757739,0.6390147214331515,169.27,buy,-1.48
2024-05-19 13:00:00,720.0,720.0987342399862,0.7574560337628922,168.86,buy,-0.24
2024-05-19 14:00:00,740.0,739.3943001285868,0.876553276661719,167.93,buy,-0.55
2024-05-19 15:00:00,740.0,739.7098593081851,0.6980347966127347,168.29,sell,0.21
2024-05-19 16:00:00,760.0,759.5423309569981,0.8170469953631067,168.05,buy,-0.14
2024-05-19 17:00:00,760.0,761.2499591773069,0.639259670246213,170.14,sell,1.24
2024-05-19 18:00:00,780.0,780.5212031532262,0.7576028655124851,169.0,buy,-0.67
2024-05-19 19:00:00,780.0,780.7712120988452,0.5802033896107673,169.33,sell,0.2
2024-05-19 20:00:00,780.0,781.2005626071572,0.40329151041196415,170.07,sell,0.44
2024-05-19 21:00:00,800.0,801.1844309467407,0.5209178116529216,170.03,buy,-0.02
2024-05-19 22:00:00,800.0,801.9137158830548,0.344958663185691,171.43,sell,0.82
2024-05-19 23:00:00,820.0,821.3997274749081,0.462647259160741,169.94,buy,-0.87
2024-05-20 00:00:00,820.0,821.5755334333892,0.286245652382497,170.32,sell,0.22
2024-05-20 01:00:00,820.0,821.6241951942942,0.11016516423848216,170.49,sell,0.1
2024-05-20 02:00:00,820.0,821.8775750720426,0.0,172.79,sell,1.35
2024-05-20 03:00:00,840.0,841.8775750720426,0.11620475277438846,172.11,buy,-0.39
2024-05-20 04:00:00,840.0,842.2668609938369,0.0,175.46,sell,1.95
2024-05-20 05:00:00,840.0,842.2668609938369,0.0,178.21,sell,1.57
2024-05-20 06:00:00,860.0,862.2668609938369,0.11364282061480765,175.99,buy,-1.25
2024-05-20 07:00:00,860.0,862.5043744889218,0.0,178.08,sell,1.19
2024-05-20 08:00:00,880.0,882.5043744889218,0.11258091753447791,177.65,buy,-0.24
2024-05-20 09:00:00,900.0,902.4154355640696,0.22566471262664117,176.86,buy,-0.44
2024-05-20 10:00:00,900.0,902.6230470996861,0.056331620650688946,177.78,sell,0.52
2024-05-20 11:00:00,920.0,922.6202305186536,0.16886186315336155,177.73,buy,-0.03
2024-05-20 12:00:00,940.0,942.5121589262354,0.2817987878809012,177.09,buy,-0.36
2024-05-20 13:00:00,940.0,942.5431567929023,0.1124284545754834,177.2,sell,0.06
2024-05-20 14:00:00,960.0,962.4442197528758,0.2258585816172257,176.32,buy,-0.5
2024-05-20 15:00:00,960.0,963.0540379232424,0.05656877409285577,179.02,sell,1.53
2024-05-20 16:00:00,960.0,963.1072125708896,0.0,179.96,sell,0.53
2024-05-20 17:00:00,960.0,963.1072125708896,0.0,181.55,sell,0.88
2024-05-20 18:00:00,980.0,983.1072125708896,0.11095084877399312,180.26,buy,-0.71
2024-05-20 19:00:00,980.0,983.8838685123076,0.0,187.26,sell,3.88
2024-05-20 20:00:00,1000.0,1003.8838685123076,0.10882576994232235,183.78,buy,-1.86
2024-05-20 21:00:00,1000.0,1004.0090181477412,0.0,184.93,sell,0.63
2024-05-20 22:00:00,1000.0,1004.0090181477412,0.0,185.67,sell,0.4
2024-05-20 23:00:00,1000.0,1004.0090181477412,0.0,186.75,sell,0.58
2024-05-21 00:00:00,1020.0,1024.0090181477412,0.10756736406174366,185.93,buy,-0.44
2024-05-21 01:00:00,1040.0,1043.8906940472734,0.21577490612742564,184.83,buy,-0.59
2024-05-21 02:00:00,1060.0,1063.5605584408984,0.32488565353604537,183.3,buy,-0.83
2024-05-21 03:00:00,1060.0,1063.872448668293,0.1615037675189376,184.26,sell,0.52
2024-05-21 04:00:00,1080.0,1083.5865869997845,0.2710988138228447,182.49,buy,-0.96
2024-05-21 05:00:00,1100.0,1103.4835694505318,0.38092254673152626,182.11,buy,-0.21
2024-05-21 06:00:00,1120.0,1123.4226218430547,0.49084285450838805,181.95,buy,-0.09
2024-05-21 07:00:00,1140.0,1143.098665559079,0.6011633355056852,181.29,buy,-0.36
2024-05-21 08:00:00,1140.0,1143.273002926376,0.43577070999908085,181.58,sell,0.16
2024-05-21 09:00:00,1140.0,1143.9484475268746,0.2710204033973288,183.13,sell,0.85
2024-05-21 10:00:00,1160.0,1163.8427495695496,0.38046551667302103,182.74,buy,-0.21
2024-05-21 11:00:00,1180.0,1182.9524602605347,0.4913302616841075,180.4,buy,-1.28
2024-05-21 12:00:00,1200.0,1202.7804946689453,0.6024105171686951,180.05,buy,-0.19
2024-05-21 13:00:00,1220.0,1222.1359154155748,0.7141548461439996,178.98,buy,-0.59
2024-05-21 14:00:00,1240.0,1240.829012047131,0.8270535195845867,177.15,buy,-1.02
2024-05-21 15:00:00,1260.0,1260.415485287339,0.9402717477193164,176.65,buy,-0.28
2024-05-21 16:00:00,1280.0,1280.1428064805004,1.05367614781004,176.36,buy,-0.16
2024-05-21 17:00:00,1280.0,1281.3123870045695,0.8839241960204378,177.47,sell,0.63
2024-05-21 18:00:00,1280.0,1281.3565832143706,0.7148974116853213,177.52,sell,0.03
2024-05-21 19:00:00,1300.0,1299.726617115728,0.8290266059332099,175.24,buy,-1.28
2024-05-21 20:00:00,1300.0,1301.9566986856883,0.6586955345426247,177.93,sell,1.54
2024-05-21 21:00:00,1300.0,1302.1938290781236,0.4902033849462215,178.29,sell,0.2
2024-05-21 22:00:00,1300.0,1302.2673595858655,0.3219853479668822,178.44,sell,0.08
2024-05-21 23:00:00,1320.0,1322.1739838349552,0.4342502932377214,178.15,buy,-0.16
2024-05-22 00:00:00,1340.0,1342.0046262205924,0.546761544362834,177.76,buy,-0.22
2024-05-22 01:00:00,1340.0,1342.3818916862028,0.3782121873257013,178.45,sell,0.39
2024-05-22 02:00:00,1360.0,1362.075539814469,0.4907994424484214,177.64,buy,-0.45
2024-05-22 03:00:00,1360.0,1362.2031476695056,0.32200083263205315,177.9,sell,0.15
2024-05-22 04:00:00,1380.0,1382.0196071949053,0.4347849075206789,177.33,buy,-0.32
2024-05-22 05:00:00,1380.0,1383.7935296175897,0.26687707980696085,181.41,sell,2.3
2024-05-22 06:00:00,1380.0,1383.8682551999357,0.10159077180111545,181.69,sell,0.15
2024-05-22 07:00:00,1400.0,1403.6823440875396,0.2127883699329958,179.86,buy,-1.01
2024-05-22 08:00:00,1400.0,1403.8164007605974,0.04618604023703987,180.49,sell,0.35
2024-05-22 09:00:00,1400.0,1403.8228668062306,0.0,180.63,sell,0.08
2024-05-22 10:00:00,1400.0,1403.8228668062306,0.0,180.96,sell,0.18
2024-05-22 11:00:00,1420.0,1423.8228668062306,0.11229015776767165,178.11,buy,-1.57
2024-05-22 12:00:00,1440.0,1443.7004705342638,0.22527174176947934,177.02,buy,-0.61
2024-05-22 13:00:00,1440.0,1444.31996782413,0.056663523735296956,179.77,sell,1.55
2024-05-22 14:00:00,1440.0,1444.4400944944489,0.0,181.89,sell,1.18
2024-05-22 15:00:00,1460.0,1464.4400944944489,0.110296145149727,181.33,buy,-0.31
2024-05-22 16:00:00,1480.0,1484.409211573807,0.22076286704975462,181.05,buy,-0.15
2024-05-22 17:00:00,1500.0,1504.1531266480292,0.3319419209160062,179.89,buy,-0.64
2024-05-22 18:00:00,1520.0,1523.8742954344598,0.4436425631946993,179.05,buy,-0.47
2024-05-22 19:00:00,1540.0,1543.5193813839041,0.5558445267290612,178.25,buy,-0.45
2024-05-22 20:00:00,1560.0,1563.0858226530554,0.6685396301268185,177.47,buy,-0.44
2024-05-22 21:00:00,1560.0,1564.8775088617954,0.5003352289216784,180.15,sell,1.51
2024-05-22 22:00:00,1580.0,1583.5065903345499,0.613068445764021,177.41,buy,-1.52
2024-05-22 23:00:00,1600.0,1603.1694026893797,0.7261522408561842,176.86,buy,-0.31
2024-05-23 00:00:00,1600.0,1603.278325525508,0.556574462373252,177.01,sell,0.08
2024-05-23 01:00:00,1600.0,1603.5621785013184,0.3872548146543551,177.52,sell,0.29
2024-05-23 02:00:00,1600.0,1603.9997764418779,0.21861608194280494,178.65,sell,0.64
2024-05-23 03:00:00,1600.0,1604.0019626026972,0.050693102499075327,178.66,sell,0.01
2024-05-23 04:00:00,1620.0,1623.9411308796982,0.16339455634782996,177.46,buy,-0.67
2024-05-23 05:00:00,1640.0,1643.9117198595557,0.27621044082436425,177.28,buy,-0.1
2024-05-23 06:00:00,1640.0,1644.0222040358856,0.10711360182284121,177.68,sell,0.23
2024-05-23 07:00:00,1660.0,1663.9879276833021,0.21987859956754124,177.36,buy,-0.18
2024-05-23 08:00:00,1660.0,1664.0516924771769,0.05082314305560226,177.65,sell,0.16
2024-05-23 09:00:00,1680.0,1683.98155653976,0.16428544520571287,176.27,buy,-0.78
2024-05-23 10:00:00,1700.0,1703.546200109965,0.2794795472676873,173.62,buy,-1.5
2024-05-23 11:00:00,1700.0,1704.1051592045003,0.10734432232676971,175.62,sell,1.15
2024-05-23 12:00:00,1720.0,1723.7863465671899,0.22318561974930085,172.65,buy,-1.69
2024-05-23 13:00:00,1740.0,1743.4761185557384,0.3399671215594141,171.26,buy,-0.81
2024-05-23 14:00:00,1760.0,1763.1463504478256,0.4574138301154068,170.29,buy,-0.57
2024-05-23 15:00:00,1760.0,1764.1892539804887,0.2820196219940203,172.57,sell,1.34
2024-05-23 16:00:00,1760.0,1764.3838475196646,0.10840789655594896,173.26,sell,0.4
2024-05-23 17:00:00,1780.0,1784.2494217279352,0.22467344707333065,172.02,buy,-0.72
2024-05-23 18:00:00,1800.0,1804.184266428284,0.34113533492053266,171.73,buy,-0.17
2024-05-23 19:00:00,1820.0,1823.8328970333157,0.4582999512064143,170.7,buy,-0.6
2024-05-23 20:00:00,1820.0,1824.4561849669565,0.28301607419752906,172.06,sell,0.8
2024-05-23 21:00:00,1820.0,1826.3750339500157,0.11086165026885578,178.84,sell,3.94
2024-05-23 22:00:00,1840.0,1846.077924727295,0.2243948019491464,176.16,buy,-1.5
2024-05-23 23:00:00,1860.0,1866.0622170911588,0.3379730857812777,176.09,buy,-0.04
2024-05-24 00:00:00,1880.0,1885.443726344179,0.45274411757285354,174.26,buy,-1.04
2024-05-24 01:00:00,1900.0,1904.8551589913343,0.5683777900982929,172.96,buy,-0.75
2024-05-24 02:00:00,1920.0,1924.7869536565224,0.6840917452012784,172.84,buy,-0.07
2024-05-24 03:00:00,1940.0,1944.1302255811293,0.8004519965394212,171.88,buy,-0.56
2024-05-24 04:00:00,1960.0,1961.8409328710266,0.9187811883510412,169.02,buy,-1.66
2024-05-24 05:00:00,1980.0,1980.2698170389463,1.0383197694280837,167.31,buy,-1.01
2024-05-24 06:00:00,2000.0,1999.3145628510724,1.158519300649912,166.39,buy,-0.55
2024-05-24 07:00:00,2020.0,2019.0828589909424,1.2788634850172025,166.19,buy,-0.12
2024-05-24 08:00:00,2040.0,2037.9702477589774,1.39984098320254,165.32,buy,-0.52
2024-05-24 09:00:00,2040.0,2038.5861777915866,1.218535299689017,165.76,sell,0.27
2024-05-24 10:00:00,2060.0,2058.1475050836984,1.3394542839695491,165.4,buy,-0.22
2024-05-24 11:00:00,2060.0,2059.2726466822332,1.1583813054638006,166.24,sell,0.51
2024-05-24 12:00:00,2060.0,2059.782334456637,0.9780781166293981,166.68,sell,0.26
2024-05-24 13:00:00,2080.0,2078.686886966012,1.0988802427468178,165.56,buy,-0.67
2024-05-24 14:00:00,2080.0,2080.774759427231,0.9183623636137526,167.46,sell,1.15
2024-05-24 15:00:00,2100.0,2100.572719707236,1.037950978777589,167.24,buy,-0.13
2024-05-24 16:00:00,2120.0,2118.8912391216163,1.1587093412941931,165.62,buy,-0.97
2024-05-24 17:00:00,2120.0,2122.309431678434,0.9786284421459225,168.57,sell,1.78
2024-05-24 18:00:00,2120.0,2122.397508238227,0.8006924878200972,168.66,sell,0.05
2024-05-24 19:00:00,2140.0,2142.077231243099,0.9195561511982024,168.26,buy,-0.24
2024-05-24 20:00:00,2160.0,2161.9944711894914,1.0384834271689463,168.17,buy,-0.05
2024-05-24 21:00:00,2180.0,2181.277917624745,1.157900671018958,167.48,buy,-0.41
2024-05-24 22:00:00,2200.0,2200.97686345028,1.277503589330165,167.22,buy,-0.16
2024-05-24 23:00:00,2200.0,2201.590065173158,1.0982703788305264,167.7,sell,0.29
2024-05-25 00:00:00,2220.0,2219.9316769011243,1.218614563197817,166.19,buy,-0.9
2024-05-25 01:00:00,2220.0,2221.9423909304005,1.0386898259229955,167.84,sell,0.99
2024-05-25 02:00:00,2220.0,2223.2823008058413,0.8604026041024939,169.13,sell,0.77
2024-05-25 03:00:00,2220.0,2223.6522739256056,0.6831741984657596,169.56,sell,0.25
2024-05-25 04:00:00,2220.0,2223.850394443161,0.5063463728507875,169.85,sell,0.17
2024-05-25 05:00:00,2240.0,2243.642792430292,0.6243822557591917,169.44,buy,-0.24
2024-05-25 06:00:00,2260.0,2262.97470341663,0.7431682627675661,168.37,buy,-0.63
2024-05-25 07:00:00,2260.0,2263.42060437429,0.5652001524272392,168.97,sell,0.36
2024-05-25 08:00:00,2280.0,2283.251044328562,0.6837748841519087,168.67,buy,-0.18
2024-05-25 09:00:00,2280.0,2283.914305966189,0.5062517911916815,169.64,sell,0.58
2024-05-25 10:00:00,2280.0,2284.1319942364016,0.3295557507926542,170.07,sell,0.25
2024-05-25 11:00:00,2300.0,2303.6475472827365,0.44817971283298635,168.6,buy,-0.86
2024-05-25 12:00:00,2320.0,2323.3741576579087,0.5672344184702267,167.99,buy,-0.36
2024-05-25 13:00:00,2340.0,2342.8239402719923,0.6869805566572702,167.02,buy,-0.58
2024-05-25 14:00:00,2340.0,2343.682665967814,0.5078061187138828,168.27,sell,0.75
2024-05-25 15:00:00,2360.0,2363.4541532143926,0.626981425590298,167.82,buy,-0.27
2024-05-25 16:00:00,2380.0,2382.990186959456,0.746684561812467,167.08,buy,-0.44
2024-05-25 17:00:00,2400.0,2402.7213805172037,0.8666461740965361,166.72,buy,-0.22
2024-05-25 18:00:00,2400.0,2403.31936637733,0.686950973615824,167.41,sell,0.41
2024-05-25 19:00:00,2420.0,2423.181976182607,0.8065610447838164,167.21,buy,-0.12
2024-05-25 20:00:00,2440.0,2443.0448608049933,0.9262928455500999,167.04,buy,-0.1
2024-05-25 21:00:00,2440.0,2443.3412745155697,0.7468096107493996,167.36,sell,0.19
2024-05-25 22:00:00,2440.0,2443.7296155131594,0.5677403857589552,167.88,sell,0.31
2024-05-25 23:00:00,2440.0,2443.985098686751,0.38920055494312056,168.33,sell,0.27
2024-05-26 00:00:00,2460.0,2463.6970902760927,0.508539417643759,167.59,buy,-0.44
2024-05-26 01:00:00,2480.0,2483.295344136154,0.6284434943823681,166.8,buy,-0.47
2024-05-26 02:00:00,2500.0,2502.6480473369406,0.74909258649795,165.77,buy,-0.62
2024-05-26 03:00:00,2500.0,2502.985139000865,0.5682822622803347,166.22,sell,0.27
2024-05-26 04:00:00,2520.0,2522.6100727077596,0.6890843883977544,165.56,buy,-0.4
2024-05-26 05:00:00,2520.0,2523.326720471693,0.5082582526764933,166.6,sell,0.63
2024-05-26 06:00:00,2540.0,2542.991270024927,0.6287837438178697,165.94,buy,-0.4
2024-05-26 07:00:00,2560.0,2562.569984916569,0.7497978419603033,165.27,buy,-0.4
2024-05-26 08:00:00,2580.0,2581.737709311993,0.8716302006347673,164.16,buy,-0.67
2024-05-26 09:00:00,2600.0,2600.6307389571866,0.9944124463220408,162.89,buy,-0.77
2024-05-26 10:00:00,2600.0,2601.8737545150893,0.8107065988314286,164.14,sell,0.77
2024-05-26 11:00:00,2620.0,2621.6467566674164,0.9327620119890021,163.86,buy,-0.17
2024-05-26 12:00:00,2640.0,2641.3109623431005,1.055086171010409,163.5,buy,-0.22
2024-05-26 13:00:00,2640.0,2642.6087183334434,0.8720566152792346,164.73,sell,0.75
2024-05-26 14:00:00,2640.0,2642.8790558841797,0.6900544500710423,165.04,sell,0.19
2024-05-26 15:00:00,2660.0,2661.298831193517,0.812942314894391,162.75,buy,-1.39
2024-05-26 16:00:00,2660.0,2661.4126431176023,0.6286633272274055,162.89,sell,0.09
2024-05-26 17:00:00,2680.0,2680.77140652383,0.7522192671792186,161.87,buy,-0.63
2024-05-26 18:00:00,2700.0,2700.64352924841,0.8759051051507709,161.7,buy,-0.11
2024-05-26 19:00:00,2700.0,2701.388048587788,0.6906997347276653,162.55,sell,0.53
2024-05-26 20:00:00,2720.0,2721.0012567363406,0.814164146111084,161.99,buy,-0.34
2024-05-26 21:00:00,2720.0,2721.978253711674,0.6294214701281188,163.19,sell,0.74
2024-05-26 22:00:00,2720.0,2722.2426107291276,0.4457439825523984,163.61,sell,0.26
2024-05-26 23:00:00,2740.0,2742.0866003352344,0.5682479639317932,163.26,buy,-0.21
2024-05-27 00:00:00,2740.0,2743.314015937327,0.3852918002286165,165.42,sell,1.32
2024-05-27 01:00:00,2740.0,2743.3448392813452,0.20396447485597718,165.5,sell,0.05
2024-05-27 02:00:00,2760.0,2763.0898836877755,0.3257300760736332,164.25,buy,-0.76
2024-05-27 03:00:00,2760.0,2763.4221283653706,0.14345742578476037,165.27,sell,0.62
2024-05-27 04:00:00,2760.0,2763.4852496327157,0.0,165.71,sell,0.27
2024-05-27 05:00:00,2780.0,2783.4852496327157,0.12148454109214603,164.63,buy,-0.65
2024-05-27 06:00:00,2800.0,2803.4731011786066,0.24304291950337803,164.53,buy,-0.06
2024-05-27 07:00:00,2800.0,2803.6967006645496,0.06104332017948358,165.45,sell,0.56
2024-05-27 08:00:00,2820.0,2823.695479798146,0.18194037633616617,165.43,buy,-0.01
2024-05-27 09:00:00,2820.0,2823.7264096621234,0.0006568467495318975,165.6,sell,0.1
2024-05-27 10:00:00,2820.0,2823.726843180978,0.0,166.26,sell,0.4
2024-05-27 11:00:00,2820.0,2823.726843180978,0.0,167.63,sell,0.82
2024-05-27 12:00:00,2840.0,2843.726843180978,0.1199616122840691,166.72,buy,-0.54
2024-05-27 13:00:00,2840.0,2843.907985215527,0.0,168.23,sell,0.91
2024-05-27 14:00:00,2840.0,2843.907985215527,0.0,168.98,sell,0.45
2024-05-27 15:00:00,2840.0,2843.907985215527,0.0,170.87,sell,1.12
2024-05-27 16:00:00,2840.0,2843.907985215527,0.0,171.32,sell,0.26
2024-05-27 17:00:00,2860.0,2863.907985215527,0.116918040453642,171.06,buy,-0.15
2024-05-27 18:00:00,2880.0,2883.7945747162867,0.23450284849644287,170.09,buy,-0.57
2024-05-27 19:00:00,2900.0,2903.4170251302075,0.35321130053822825,168.48,buy,-0.95
2024-05-27 20:00:00,2900.0,2904.1375761833056,0.17585870118234484,170.52,sell,1.21
2024-05-27 21:00:00,2920.0,2924.1305418352586,0.2931745153540952,170.48,buy,-0.02
2024-05-27 22:00:00,2920.0,2924.2947195638567,0.11739284524221388,171.04,sell,0.33
2024-05-27 23:00:00,2940.0,2944.173804933257,0.2350329840575777,170.01,buy,-0.6
2024-05-28 00:00:00,2960.0,2964.10329503804,0.3528810778646604,169.71,buy,-0.18
2024-05-28 01:00:00,2980.0,2983.5457429350135,0.4718366479592301,168.13,buy,-0.93
2024-05-28 02:00:00,2980.0,2983.8382816567487,0.29362181860540115,168.75,sell,0.37
2024-05-28 03:00:00,3000.0,3003.3978489288406,0.41320328347834584,167.25,buy,-0.89
2024-05-28 04:00:00,3020.0,3022.6954033469274,0.5340127066133503,165.55,buy,-1.02
2024-05-28 05:00:00,3020.0,3023.3148580865986,0.3532188794234001,166.71,sell,0.7
2024-05-28 06:00:00,3040.0,3043.3007293314217,0.4732164794713991,166.67,buy,-0.02
2024-05-28 07:00:00,3060.0,3062.9789421253813,0.593705665566947,165.99,buy,-0.41
2024-05-28 08:00:00,3060.0,3063.9288711902886,0.4135470481210799,167.59,sell,0.96
2024-05-28 09:00:00,3060.0,3063.9867677770258,0.23458855863930506,167.73,sell,0.08
2024-05-28 10:00:00,3060.0,3064.3855683267125,0.05632788029983826,169.43,sell,1.01
2024-05-28 11:00:00,3060.0,3064.3945807875607,0.0,169.59,sell,0.09
2024-05-28 12:00:00,3060.0,3064.3945807875607,0.0,171.12,sell,0.9
2024-05-28 13:00:00,3080.0,3084.3945807875607,0.1179871394018052,169.51,buy,-0.94
2024-05-28 14:00:00,3100.0,3104.2671546770066,0.23673083114318144,168.43,buy,-0.64
2024-05-28 15:00:00,3120.0,3124.1819315777952,0.35572886767557865,168.07,buy,-0.21
2024-05-28 16:00:00,3140.0,3143.6767965856957,0.47574086887569866,166.65,buy,-0.84
2024-05-28 17:00:00,3140.0,3143.7434003073386,0.2957732348438741,166.79,sell,0.08
2024-05-28 18:00:00,3140.0,3143.9445261070327,0.11614978192304576,167.47,sell,0.41
2024-05-28 19:00:00,3140.0,3144.2604535138635,0.0,170.19,sell,1.62
2024-05-28 20:00:00,3160.0,3164.2604535138635,0.11802891708468576,169.45,buy,-0.43
2024-05-28 21:00:00,3180.0,3184.1766529827332,0.23655445933904157,168.74,buy,-0.42
2024-05-28 22:00:00,3180.0,3184.2145016962277,0.05882228594199779,168.9,sell,0.09
2024-05-28 23:00:00,3200.0,3204.192737450429,0.17749551919423773,168.53,buy,-0.22
2024-05-29 00:00:00,3220.0,3224.139488794671,0.2963803792073151,168.23,buy,-0.18
2024-05-29 01:00:00,3240.0,3244.0653936998688,0.41544217227791874,167.98,buy,-0.15
2024-05-29 02:00:00,3240.0,3244.7051746451766,0.23739028954237879,169.52,sell,0.92
2024-05-29 03:00:00,3240.0,3245.3271372037775,0.061317859718722084,172.14,sell,1.55
